Date;rent_CH2Y5Y10YRetCHF_Acum;DE5YRetAcu;CHST2Y5Y10YAcu;ESST2Y5Y10YAcu
22/05/2015;-3.56220295;19.19061253;-3.824720518;-2.455549811
29/05/2015;-3.650584474;19.61603069;-3.912754968;-2.122466574
05/06/2015;-3.852547159;18.62577055;-4.111970873;-1.610861102
12/06/2015;-3.882181284;18.84672653;-4.141582332;-1.271437266
19/06/2015;-4.014640481;19.22559104;-4.274091972;-0.99410981
26/06/2015;-3.982850914;18.80154264;-4.242295074;-2.146064293
03/07/2015;-3.931093972;19.21945454;-4.190377438;-0.90944656
10/07/2015;-4.33380382;18.57098701;-4.593177498;-1.416338113
17/07/2015;-4.314279841;19.00695709;-4.573663721;-2.310005846
24/07/2015;-4.346560249;19.235148;-4.609717106;-2.169380447
31/07/2015;-4.342038899;19.44625295;-4.605214517;-2.168699153
07/08/2015;-4.311254177;19.62264898;-4.575245653;-1.526017866
14/08/2015;-4.699914817;19.57025422;-4.963973258;-1.276300594
21/08/2015;-4.484471915;19.74362093;-4.74840803;-1.00285877
28/08/2015;-4.408470011;19.08812006;-4.672382565;-0.641104134
04/09/2015;-4.64159433;19.26910051;-4.905556442;-0.943233828
11/09/2015;-4.762484785;19.4257257;-5.027106909;-1.105162216
18/09/2015;-4.705712298;19.38419414;-4.970230494;-1.195169104
25/09/2015;-5.191723017;19.49736621;-5.456397919;-1.080456181
02/10/2015;-4.924136457;19.87076272;-5.188296763;-1.570678207
09/10/2015;-5.028139402;19.5260608;-5.292359581;-1.646182118
16/10/2015;-4.871427489;19.80995095;-5.135545539;-1.548555302
23/10/2015;-5.143138622;20.10337835;-5.407293616;-2.113981936
30/10/2015;-4.996368348;19.91622784;-5.26051319;-2.156579101
06/11/2015;-5.333433322;19.32389872;-5.597771408;-1.987546591
13/11/2015;-5.373979793;19.97414489;-5.638328523;-2.419842326
20/11/2015;-5.197733808;20.08172879;-5.462053458;-2.722056028
27/11/2015;-5.034362723;20.43426587;-5.29869718;-2.748509495
04/12/2015;-4.998270143;19.20445588;-5.262352943;-2.37680393
11/12/2015;-4.781964705;19.81450739;-5.046017234;-2.279214103
18/12/2015;-4.585301051;19.83909895;-4.849309973;-2.398056471
25/12/2015;-4.450388796;19.5958736;-4.714586581;-2.356439952
01/01/2016;-4.383982213;19.61313517;-4.648172915;-2.494634065
08/01/2016;-4.139877629;20.03848552;-4.404038109;-2.447084412
15/01/2016;-4.29845847;20.20890612;-4.562689526;-2.396718704
22/01/2016;-4.317739542;20.48240603;-4.58197607;-2.570072094
29/01/2016;-4.389991471;20.93161357;-4.654450787;-3.215212674
05/02/2016;-4.419637741;20.90760953;-4.684094034;-3.03278364
12/02/2016;-4.474059458;21.00036634;-4.738529371;-2.356737775
19/02/2016;-4.475377321;21.20459994;-4.739856439;-2.583343919
26/02/2016;-4.444817126;21.42518887;-4.709161863;-2.526700416
04/03/2016;-4.543711121;21.26735072;-4.80806077;-3.138666474
11/03/2016;-4.235640271;20.76276785;-4.499943391;-3.52222985
18/03/2016;-4.678104334;20.79186719;-4.942398468;-3.947346834
25/03/2016;-4.589110648;20.93255049;-4.853401082;-3.933620495
01/04/2016;-4.790128538;21.07856629;-5.054419479;-3.861062538
08/04/2016;-4.905057829;21.51028256;-5.169360832;-3.504250979
15/04/2016;-4.644771986;21.43434941;-4.909057072;-3.541095733
22/04/2016;-4.358247997;21.11441626;-4.622545881;-3.429607639
29/04/2016;-4.421838818;20.80624538;-4.686143507;-2.298462029
06/05/2016;-4.530247477;21.37054151;-4.79457216;-2.258835948
13/05/2016;-4.846892806;21.39067043;-5.111300745;-2.366024493
20/05/2016;-4.569727676;21.2465665;-4.834058092;-2.54770569
27/05/2016;-4.550645805;21.40565373;-4.814962497;-2.667732569
03/06/2016;-4.621077311;21.56357815;-4.885450821;-2.45767103
10/06/2016;-4.989423146;21.77205451;-5.254191909;-2.581710476
17/06/2016;-4.882620388;22.20522946;-5.147351657;-2.626913899
24/06/2016;-4.472620274;22.55441124;-4.737300724;-2.65985112
01/07/2016;-5.000071937;22.54940925;-5.264817534;-3.618832244
08/07/2016;-4.962223078;22.87368011;-5.226968662;-3.427368714
15/07/2016;-4.776387197;22.43466607;-5.041136292;-3.398460885
22/07/2016;-4.573281575;22.01622756;-4.838025075;-3.592153904
29/07/2016;-4.773095494;22.190765;-5.037840971;-3.513002069
05/08/2016;-4.622478849;22.20240872;-4.887234502;-3.866276936
12/08/2016;-4.748773165;22.3460119;-5.01353407;-3.666166741
19/08/2016;-4.731344677;22.06765282;-4.996103499;-4.055553185
26/08/2016;-4.569821839;22.15274974;-4.834593038;-4.086872758
02/09/2016;-4.541812302;22.05564939;-4.806576723;-3.801034343
09/09/2016;-4.132949328;21.95501428;-4.397705842;-3.544811313
16/09/2016;-4.08542549;22.09111686;-4.350175293;-3.736605122
23/09/2016;-4.22249811;22.37811272;-4.487180964;-3.871418622
30/09/2016;-4.042492999;22.57737119;-4.307220549;-4.033150825
07/10/2016;-4.43897559;22.1457751;-4.703737516;-3.970039325
14/10/2016;-4.024851707;22.13243916;-4.289626476;-3.998043825
21/10/2016;-3.964208693;22.28527436;-4.228980967;-4.208040276
28/10/2016;-4.074763674;21.61724739;-4.339585901;-4.085918116
04/11/2016;-4.036092277;21.9481185;-4.300866928;-4.16314263
11/11/2016;-3.932007605;21.53652513;-4.195928504;-3.659534571
18/11/2016;-4.340836937;21.80278893;-4.604693207;-3.284679628
25/11/2016;-4.185975559;22.36286649;-4.449855386;-2.68408573
02/12/2016;-4.022359288;22.22010483;-4.286231877;-2.867475934
09/12/2016;-4.036055243;22.52390576;-4.29980804;-3.88229911
16/12/2016;-4.209696724;22.89558566;-4.473445068;-3.806400959
23/12/2016;-3.751779496;23.204381;-4.015586631;-3.465268727
30/12/2016;-4.12425139;23.20917843;-4.388026686;-3.61641532
06/01/2017;-4.798928585;22.80562849;-5.062715518;-3.912354999
13/01/2017;-4.126519887;22.64243753;-4.390324454;-4.290858003
20/01/2017;-4.204265222;22.35821758;-4.46801292;-4.391350892
27/01/2017;-4.18804754;22.05373201;-4.451787918;-4.185535078
03/02/2017;-4.337259419;22.08027635;-4.600985975;-4.370287795
10/02/2017;-4.380142369;22.81042933;-4.643830011;-4.530479376
17/02/2017;-4.299014561;22.95993925;-4.56269675;-4.52420263
24/02/2017;-4.54567289;24.07159104;-4.809379399;-2.803305309
03/03/2017;-4.552965132;22.78827444;-4.816845109;-3.354827501
10/03/2017;-4.090776569;22.23357275;-4.348928705;-3.191552296
17/03/2017;-4.024395483;22.26263469;-4.281860726;-3.34536286
24/03/2017;-3.904680545;22.05862044;-4.162142138;-3.170065097
31/03/2017;-3.997121987;22.33002273;-4.254523036;-3.374530416
07/04/2017;-4.213506035;23.11477041;-4.470907462;-3.444916645
14/04/2017;-4.142287823;23.37133812;-4.399681338;-3.641312597
21/04/2017;-4.111187624;22.8763544;-4.368581697;-3.506065207
28/04/2017;-4.029560971;22.40938411;-4.287468958;-3.658200889
05/05/2017;-3.928396977;21.76953922;-4.186379091;-3.848546274
12/05/2017;-4.106447643;21.79712817;-4.36440862;-3.783667989
19/05/2017;-4.193374217;22.0195665;-4.451279475;-4.186730027
26/05/2017;-4.206715835;22.3559273;-4.464615202;-4.011067376
02/06/2017;-4.240071585;22.79422521;-4.497951878;-4.1852683
09/06/2017;-4.343055322;22.72385705;-4.600924954;-4.484662376
16/06/2017;-4.387228551;22.18218323;-4.645103406;-4.291996475
23/06/2017;-4.275875215;21.91204508;-4.533771099;-4.589130874
30/06/2017;-4.009184353;20.96675164;-4.271466988;-4.419091521
07/07/2017;-3.797670378;20.27473541;-4.059329497;-4.285667871
14/07/2017;-3.834709374;20.31306165;-4.096336124;-4.461636941
21/07/2017;-3.880407756;20.79226646;-4.141949239;-4.290667728
28/07/2017;-3.861168645;20.88604857;-4.120885895;-4.274252348
04/08/2017;-4.019204948;21.15061863;-4.279671734;-4.396645248
11/08/2017;-4.204782986;21.63864287;-4.464996742;-4.41430626
18/08/2017;-4.110734078;21.35021295;-4.370933867;-4.457821368
25/08/2017;-4.095157311;21.69721903;-4.355351746;-4.494291712
01/09/2017;-3.99050807;21.84265297;-4.250718237;-4.477251835
08/09/2017;-4.148456181;22.18769677;-4.408626209;-4.645880214
15/09/2017;-3.994548991;21.51272022;-4.256187599;-4.885252407
22/09/2017;-4.011535621;21.39142919;-4.273256503;-4.857556408
29/09/2017;-4.044904496;21.57936348;-4.306015205;-4.825261711
06/10/2017;-3.860320758;21.4669918;-4.121472375;-4.357780197
13/10/2017;-4.091335512;21.8052312;-4.352467547;-4.429796755
20/10/2017;-3.950649214;21.5296405;-4.211815572;-4.523083352
27/10/2017;-3.914618585;22.09188143;-4.175774958;-4.557348308
03/11/2017;-3.861037717;22.01536563;-4.122241816;-4.896629479
10/11/2017;-3.860064108;21.84003449;-4.121262931;-4.687530708
17/11/2017;-3.789051669;22.01607328;-4.050322036;-4.780264397
24/11/2017;-3.430669471;21.83084714;-3.691984467;-4.925359975
01/12/2017;-3.76352405;21.98542017;-4.024786859;-4.865755469
08/12/2017;-3.786474474;22.18746215;-4.047732151;-5.057144407
15/12/2017;-3.852680284;21.87293687;-4.113923524;-4.239974661
22/12/2017;-4.005445546;21.11682632;-4.267930465;-4.444621782
29/12/2017;-3.883509737;21.05575525;-4.145999792;-4.159398171
05/01/2018;-3.496858091;21.01900319;-3.759445894;-4.207621858
12/01/2018;-3.508835492;20.42887985;-3.763809366;-4.169353688
19/01/2018;-3.874807692;20.68144887;-4.129776924;-4.107034374
26/01/2018;-3.884140867;19.99846918;-4.139971779;-3.694644517
02/02/2018;-3.614366677;19.62121978;-3.870210707;-3.829457621
09/02/2018;-3.380122218;19.76191707;-3.636079342;-4.078993475
16/02/2018;-3.6635539;19.41652431;-3.919461177;-3.901608961
23/02/2018;-3.908865055;19.73336507;-4.164719093;-3.908347503
02/03/2018;-3.918445828;19.86036918;-4.174250373;-4.030980505
09/03/2018;-3.574189266;19.70367814;-3.829678524;-3.9358365
16/03/2018;-3.796043046;20.05572193;-4.051525044;-3.799688001
23/03/2018;-4.40908708;20.33893721;-4.664542937;-4.013670313
30/03/2018;-4.097581049;20.48383881;-4.352881488;-4.483943194
06/04/2018;-3.972277533;20.43103294;-4.227904484;-4.341137126
13/04/2018;-4.770928652;20.3144144;-5.026284022;-4.219915393
20/04/2018;-4.130012307;19.94301065;-4.383381899;-4.05040638
27/04/2018;-4.395143786;20.03333361;-4.648494;-4.217125758
04/05/2018;-4.340696151;20.12757398;-4.594107134;-4.226154626
11/05/2018;-3.85373598;20.10860152;-4.107233298;-4.106960489
18/05/2018;-4.334797572;20.20038878;-4.588441069;-4.090040675
25/05/2018;-4.776777993;21.23750745;-5.176960721;-3.707609854
01/06/2018;-4.377520628;21.35294436;-4.777656861;-3.970750749
08/06/2018;-4.264660388;21.29484857;-4.662693496;-3.880406149
15/06/2018;-4.38025211;21.23186522;-4.778242266;-3.425742324
22/06/2018;-4.223300777;21.73962495;-4.621248885;-2.530935426
29/06/2018;-3.950729392;21.73759025;-4.348688323;-3.227174641
06/07/2018;-3.754530482;21.69353021;-4.152583968;-2.809877647
13/07/2018;-3.960339923;21.79084239;-4.358672064;-3.513764183
20/07/2018;-3.762972189;21.5146525;-4.161314907;-3.297778866
27/07/2018;-3.581283002;21.36869472;-3.979646259;-3.857409657
03/08/2018;-2.787904249;21.35513416;-3.18668957;-3.713671115
10/08/2018;-2.873549995;21.90249684;-3.272058375;-3.43063952
17/08/2018;-3.538990957;22.05511692;-3.937409423;-3.325643599
24/08/2018;-3.610673493;21.62551235;-4.009116869;-3.680095122
31/08/2018;-3.713238574;21.69704732;-4.111689453;-3.164795813
07/09/2018;-3.703698022;21.26721661;-4.102105941;-3.528393306
14/09/2018;-3.53648064;20.94913284;-3.935327504;-3.28691068
21/09/2018;-3.561593804;20.90563362;-3.960340561;-3.321722865
28/09/2018;-3.451468737;20.83213365;-3.849859484;-3.065463308
05/10/2018;-3.672497408;20.53358439;-4.070826264;-3.017051309
12/10/2018;-3.49212151;20.99914068;-3.890430022;-2.501827092
19/10/2018;-3.659612082;21.07722093;-4.057782404;-2.57943855
26/10/2018;-3.676397255;21.48373299;-4.073901072;-2.890339965
02/11/2018;-3.735880833;21.09512678;-4.132764734;-3.038888464
09/11/2018;-3.872987056;21.17305851;-4.269910786;-3.018212124
16/11/2018;-3.883269746;21.48432886;-4.28026841;-2.815743178
23/11/2018;-4.049566689;21.4723947;-4.446364892;-3.02651091
30/11/2018;-4.034724266;21.61634303;-4.431517454;-3.504862326
07/12/2018;-4.128850216;21.67791893;-4.525628024;-3.751606582
14/12/2018;-3.635876882;21.73628508;-4.032697672;-3.993999512
21/12/2018;-3.846272399;21.41015709;-4.24306325;-4.078685386
28/12/2018;-3.898197821;21.42009303;-4.294956421;-3.905623554
04/01/2019;-3.961348966;21.75642547;-4.3580942;-3.612778879
11/01/2019;-3.893095229;21.87695839;-4.289837734;-3.543967769
18/01/2019;-3.755638146;21.71486307;-4.152387459;-4.275798061
25/01/2019;-3.69576492;21.87764905;-4.092534699;-4.364414934
01/02/2019;-3.974621701;21.87305058;-4.371383361;-4.31737504
08/02/2019;-3.919761313;22.11422358;-4.316452268;-4.454200416
15/02/2019;-3.791250854;22.058412;-4.187947672;-4.527604601
22/02/2019;-3.779533205;21.97855134;-4.176229085;-4.803088817
01/03/2019;-3.977477464;21.51809037;-4.374184653;-4.675743506
08/03/2019;-4.174249044;21.76357961;-4.570885238;-4.50095079
15/03/2019;-3.996913406;21.7544276;-4.393572422;-4.85263793
22/03/2019;-4.20951942;22.07928413;-4.605979931;-5.027466602
29/03/2019;-4.197559914;22.41625573;-4.593978899;-4.957659025
05/04/2019;-4.064299809;22.13507676;-4.460796137;-4.941085827
12/04/2019;-3.919453936;21.59076557;-4.315960475;-5.392290991
19/04/2019;-4.028139971;21.72409689;-4.424614334;-5.034525757
26/04/2019;-4.233807302;22.0346486;-4.630253641;-5.201118639
03/05/2019;-4.184384374;21.91503258;-4.580843012;-5.515313214
10/05/2019;-4.251423942;22.2747832;-4.647868115;-5.281671851
17/05/2019;-4.408374167;22.48790196;-4.804807428;-5.339115717
24/05/2019;-4.538780285;22.44565558;-4.935208654;-5.123461342
31/05/2019;-4.721514768;22.83918591;-5.117919796;-5.023564006
07/06/2019;-4.735575144;22.74185209;-5.131979637;-4.736372282
14/06/2019;-4.685556027;22.70557715;-5.081963957;-4.2639176
21/06/2019;-4.472842338;22.81970092;-4.869258935;-4.428075401
28/06/2019;-4.468954659;22.97513903;-4.865371759;-4.055372351
05/07/2019;-4.447370889;22.94234809;-4.843818736;-4.103026305
12/07/2019;-4.533728988;22.64848766;-4.930055688;-3.860665682
19/07/2019;-4.873848226;22.96651541;-5.270232994;-4.206961377
26/07/2019;-4.432601837;23.01776004;-4.829036145;-4.030027745
02/08/2019;-4.319522744;23.29205453;-4.715794615;-4.08288019
09/08/2019;-4.094301726;23.80807139;-4.490565349;-3.798904681
16/08/2019;-4.386773435;23.93978698;-4.783037048;-3.755623857
23/08/2019;-4.173412703;24.14694939;-4.569691769;-3.950657213
30/08/2019;-4.311143285;24.25009348;-4.707413827;-4.048403483
06/09/2019;-4.202355764;24.00403921;-4.598629318;-3.955235112
13/09/2019;-4.0113674;23.00926848;-4.407717133;-3.490475076
20/09/2019;-3.815100075;22.98502432;-4.21140111;-3.695855486
27/09/2019;-3.902951383;23.39249837;-4.299248284;-3.881804629
04/10/2019;-3.956026442;23.51813378;-4.352304648;-3.893425912
11/10/2019;-3.859565113;22.99312699;-4.255846156;-3.766216599
18/10/2019;-3.909242957;22.58229947;-4.305512805;-3.996579587
25/10/2019;-3.905886002;22.50574505;-4.302155391;-3.839090658
01/11/2019;-3.531903801;22.56156372;-3.928225817;-3.770847731
08/11/2019;-3.984034115;22.06509778;-4.380294751;-3.650427791
15/11/2019;-3.589079179;22.36209213;-3.985258045;-3.671764064
22/11/2019;-3.866278719;22.3872016;-4.262471066;-3.734076639
29/11/2019;-3.756742024;22.35717245;-4.152937931;-3.55569076
06/12/2019;-3.546840689;22.22321162;-3.943076502;-3.499960222
13/12/2019;-3.659680809;21.9609643;-4.055903659;-3.82662314
20/12/2019;-4.061443259;21.99517705;-4.457597775;-4.146104997
27/12/2019;-3.715997104;22.03281368;-4.11217173;-3.686866475
03/01/2020;-3.710243453;22.16587344;-4.106414382;-3.876912414
10/01/2020;-3.574883995;21.83115165;-3.971068442;-3.659294992
17/01/2020;-3.788876187;21.91049588;-4.185150293;-3.501262591
24/01/2020;-3.708455909;22.29301664;-4.104702654;-3.708685136
31/01/2020;-3.828196896;22.54790862;-4.224441647;-3.815698289
07/02/2020;-3.425458596;22.28832821;-3.821736871;-3.851346336
14/02/2020;-3.777839173;22.31647766;-4.174126755;-3.972399625
21/02/2020;-4.295550004;22.23351345;-4.691756611;-4.132862091
28/02/2020;-3.457023312;23.37317181;-3.853403839;-3.742627752
06/03/2020;-3.216244403;24.11927323;-3.612637248;-3.665973783
13/03/2020;-3.54212845;23.73806931;-3.938330606;-2.196272702
20/03/2020;-3.868228085;21.91257099;-4.264316203;-2.594434872
27/03/2020;-3.597577086;22.82182085;-3.993665724;-2.802711098
03/04/2020;-3.409591018;22.48361367;-3.805657737;-2.188142336
10/04/2020;-3.619469238;22.16428908;-4.015552952;-2.176374207
17/04/2020;-3.742547222;22.82017929;-4.138571973;-2.443412537
24/04/2020;-3.93006534;23.00169548;-4.326117214;-1.828032797
01/05/2020;-3.758505722;23.49958636;-4.154591602;-3.707765898
08/05/2020;-3.702354203;23.54895138;-4.098439386;-3.517819864
15/05/2020;-3.579115776;23.34223272;-3.975207346;-3.437403044
22/05/2020;-3.416375174;22.84531283;-3.812489035;-4.071538871
29/05/2020;-3.585054898;22.44814404;-3.981164422;-4.53416234
05/06/2020;-3.399410605;21.79262453;-3.796381107;-4.47204704
12/06/2020;-3.641148893;22.56041617;-4.037890601;-4.124959461
19/06/2020;-3.760670484;22.4549553;-4.157372939;-4.222803002
26/06/2020;-3.608853853;22.8529268;-4.00557773;-4.557571027
03/07/2020;-3.810146939;22.5681942;-4.206843786;-4.208953994
10/07/2020;-3.831594409;22.54668948;-4.228293834;-4.586432315
17/07/2020;-3.800945279;22.35348748;-4.197728327;-4.583349164
24/07/2020;-4.026425299;22.23461786;-4.423184146;-4.393482946
31/07/2020;-3.72678218;22.87663623;-4.123601441;-4.323808259
07/08/2020;-3.873946913;22.60786342;-4.270747161;-4.320051298
14/08/2020;-3.767231937;22.19760237;-4.164046352;-4.361384258
21/08/2020;-3.77699355;22.54966498;-4.173804061;-4.351223051
28/08/2020;-4.076051755;22.21750304;-4.472855061;-4.262876973
04/09/2020;-4.315691188;22.4958443;-4.712447392;-4.534538591
11/09/2020;-4.168982174;22.40773067;-4.565746736;-4.434192084
18/09/2020;-4.157833735;22.31083269;-4.554601784;-4.560342975
25/09/2020;-4.117045196;22.53657649;-4.513818115;-4.474157107
02/10/2020;-4.09478849;22.64716552;-4.491562181;-4.507455697
09/10/2020;-4.084493463;22.72228048;-4.481266589;-4.400976812
16/10/2020;-4.102524502;23.14346665;-4.499289689;-4.743046294
23/10/2020;-4.100431378;23.00171949;-4.497196351;-4.576730891
30/10/2020;-4.352104649;23.33850172;-4.748807143;-4.717849091
06/11/2020;-4.144861221;23.13434657;-4.541592244;-4.823314318
13/11/2020;-4.221567007;22.67217559;-4.618303931;-4.906767019
20/11/2020;-3.974618848;22.82929751;-4.371397037;-5.035452051
27/11/2020;-4.168102731;22.90001761;-4.564848572;-5.133832132
04/12/2020;-4.242884766;22.77114027;-4.6396195;-4.952228023
11/12/2020;-4.52102455;23.1757691;-4.917754348;-5.142392307
18/12/2020;-4.38464963;22.6949058;-4.781399373;-5.227256647
25/12/2020;-4.264709696;22.55950944;-4.661470309;-5.214587029
01/01/2021;-4.259990312;22.66243891;-4.656750825;-5.152863592
08/01/2021;-4.297319629;22.57813534;-4.694076671;-5.055590765
15/01/2021;-3.810884217;22.61920007;-4.20777608;-4.942622974
22/01/2021;-3.925159094;22.5928615;-4.322033617;-4.892218297
29/01/2021;-3.903102507;22.71344835;-4.299981811;-5.104305255
05/02/2021;-3.654469066;22.46500659;-4.05139186;-4.835918158
12/02/2021;-3.747725953;22.47119281;-4.144629901;-4.762097395
19/02/2021;-3.607686058;22.0897882;-4.004689772;-4.762086454
26/02/2021;-3.930840326;21.76864034;-4.327967076;-4.235950685
05/03/2021;-4.104303285;22.11129975;-4.501324268;-4.291406957
12/03/2021;-3.593664708;22.14824159;-3.990772458;-4.588461873
19/03/2021;-3.739663927;22.38531695;-4.136753718;-4.739119452
26/03/2021;-3.889844971;22.55983205;-4.286914378;-4.683325501
02/04/2021;-3.748372064;22.45501729;-4.145461434;-4.76161226
09/04/2021;-3.676566;22.20524747;-4.073637939;-4.399768956
16/04/2021;-3.680999765;22.13193105;-4.078076505;-4.744549892
23/04/2021;-3.852335904;22.11326475;-4.249379335;-4.750264995
30/04/2021;-3.822903869;21.98361401;-4.219861674;-4.666824553
07/05/2021;-3.778830275;22.07339289;-4.175792029;-4.798184114
14/05/2021;-3.56126687;21.51252375;-3.958261928;-4.609721513
21/05/2021;-3.624493688;21.58298061;-4.021475096;-4.721607561
28/05/2021;-3.452025031;21.87198045;-3.849034336;-4.728600939
04/06/2021;-3.623412757;22.08201764;-4.02039485;-4.784118614
11/06/2021;-3.815083882;22.26639861;-4.211894486;-4.884940288
18/06/2021;-3.792318522;22.04725068;-4.189126319;-4.753024702
25/06/2021;-3.973887786;21.82433254;-4.370667219;-4.796304244
02/07/2021;-3.954718564;22.16243634;-4.351450651;-4.788652503
09/07/2021;-4.484766196;22.0960293;-4.881562807;-4.817290896
16/07/2021;-4.035362145;22.41763011;-4.432245509;-5.339150754
23/07/2021;-4.485680746;22.84911671;-4.882522911;-5.357299519
30/07/2021;-4.454733218;23.14367877;-4.851579688;-5.387532599
06/08/2021;-4.500433693;23.05089271;-4.897273207;-5.434738131
13/08/2021;-4.611258984;22.92799563;-5.008124862;-5.424099254
20/08/2021;-4.349522283;23.1086718;-4.746393927;-5.593642329
27/08/2021;-4.348578755;22.85012172;-4.745460833;-5.113272025
03/09/2021;-4.183673173;22.66465534;-4.580586298;-5.158289559
10/09/2021;-4.180336562;22.5106066;-4.577242513;-5.164122569
17/09/2021;-4.268394284;22.39828419;-4.665362219;-5.517177184
24/09/2021;-3.675349269;22.223702;-4.072625534;-5.489816171
01/10/2021;-3.514668708;22.31298077;-3.911977421;-5.418415646
08/10/2021;-3.620427954;22.1238851;-4.017339612;-5.454550224
15/10/2021;-3.654368103;22.12280501;-4.051268692;-5.552400991
22/10/2021;-3.330412245;21.61930156;-3.72746885;-4.942647498
29/10/2021;-2.980163859;21.56995446;-3.375222233;-5.000008419
05/11/2021;-3.538534237;22.52129854;-3.933594029;-5.413245673
12/11/2021;-3.348248235;22.76278709;-3.743361304;-5.410886391
19/11/2021;-3.685271032;23.13445354;-4.080424679;-5.56757203
26/11/2021;-3.846969467;23.1635921;-4.242105826;-5.490286745
03/12/2021;-3.749824531;23.05659451;-4.144920665;-5.441080011
10/12/2021;-3.752346542;22.70640235;-4.147448992;-4.320962485
17/12/2021;-3.674797115;22.88262327;-4.069918351;-4.61733726
24/12/2021;-3.704998841;22.400171;-4.100206677;-3.931451682
31/12/2021;-3.402839053;22.07562254;-3.798098091;-3.68199176
07/01/2022;-2.955291327;21.54484402;-3.327565216;-4.192316808
14/01/2022;-3.131735087;21.6266432;-3.503967085;-3.914638451
21/01/2022;-2.995251538;21.76262915;-3.36745535;-3.890872759
28/01/2022;-2.882837083;21.85927977;-3.254815998;-3.719571351
04/02/2022;-1.645856308;17.97724226;-2.126161766;-2.772323697
11/02/2022;-2.100845184;18.58109051;-2.580928825;-2.239417211
18/02/2022;-2.223229475;18.8865308;-2.679621767;-2.787549628
25/02/2022;-2.085705306;18.66610257;-2.542114858;-2.95450192
04/03/2022;-2.537162912;21.46244749;-3.01775822;-3.970409464
11/03/2022;-2.405662795;19.80198866;-2.91430467;-3.528444822
18/03/2022;-2.510816876;19.14334147;-3.019590648;-3.590302918
25/03/2022;-2.353250795;17.71803554;-2.859452635;-3.209972051
01/04/2022;-2.167425024;17.46223186;-2.673638734;-2.333652406
08/04/2022;-1.769539496;17.04040375;-2.278978419;-1.869525542
15/04/2022;-2.194357248;16.84045199;-2.703948601;-2.07810977
22/04/2022;-2.124625967;16.00142721;-2.631988167;-1.608532611
29/04/2022;-2.078136187;16.70301948;-2.585521607;-1.723144972
06/05/2022;-2.036888799;15.84066384;-2.544250236;-1.574697708
13/05/2022;-2.773734836;16.89315822;-3.281089291;-2.290499044
20/05/2022;-2.77645258;16.52454335;-3.282250683;-1.858197318
27/05/2022;-2.769660842;16.45490944;-3.275440111;-1.909141618
03/06/2022;-2.691136317;14.56279886;-3.196472544;-0.914560448
10/06/2022;-2.323176038;12.96649351;-2.828413504;0.390592382
17/06/2022;-1.836790936;12.20120297;-2.340543359;-0.703325387
24/06/2022;-1.738179556;13.87758543;-2.242716068;-0.997040985
01/07/2022;-2.465782403;15.09513548;-2.945072525;-1.575031979
08/07/2022;-1.739577421;15.13768906;-2.218616937;-1.35385036
15/07/2022;-2.460535121;16.02568016;-2.937750027;-1.676274959
