Date;ES2YPrice;ES2YYield;ES2YSS;ES2YASS;ES2YZS;ES2YOaS;ES5YPrice;ES5YYield;ES5YSS;ES5YASS;ES5YZS;ES5YOaS;ES10YPrice;ES10YYield;ES10YSS;ES10YASS;ES10YZS;ES10YOaS;DE2YPrice;DE2YYield;DE2YSS;DE2YASS;DE2YZS;DE5YPrice;DE5YYield;DE5YSS;DE5YASS;DE5YZS;DE10YPrice;DE10YYield;DE10YSS;DE10YASS;DE10YZS;CH2YPrice;CH2YYield;CH2YSS;CH2YASS;CH2YZS;CH2YOaS;CH5YPrice;CH5YYield;CH5YSS;CH5YASS;CH5YZS;CH5YOaS;CH10YPrice;CH10YYield;CH10YSS;CH10YASS;CH10YZS;CH10YOaS;EURCHF
09-Jul-2004;104.520;2.742;-13.300;-14.900;;;100.710;3.423;-10.600;-10.900;;;103.930;4.266;-8.000;-8.500;;;100.280;2.599;-12.700;-14.500;;99.100;3.446;-11.200;-12.000;;100.120;4.224;-9.900;-10.500;;105.490;1.284;-7.2;-9.9;;;104.81;2.136;-11.1;-13.3;;;111.72;2.822;-18;-17.4;;;1.518
16-Jul-2004;104.580;2.699;-12.700;-15.100;;;100.880;3.374;-10.700;-10.200;;;104.210;4.225;-6.500;-6.400;;;100.200;2.565;-14.900;-15.100;;98.950;3.414;-11.600;-12.800;;99.950;4.199;-9.600;-10.000;;105.500;1.234;-8.7;-9.9;;;104.93;2.102;-11.1;-13.5;;;111.83;2.795;-15.7;-16.8;;;1.525
23-Jul-2004;104.380;2.772;-11.500;-14.800;;;100.590;3.446;-9.800;-10.100;;;103.840;4.268;-8.300;-8.200;;;100.200;2.650;-9.700;-12.600;;99.013;3.496;-10.300;-12.300;;99.970;4.246;-9.300;-10.100;;105.400;1.256;-6.5;-10.3;;;104.86;2.125;-10.1;-11.7;;;111.79;2.813;-13.5;-13.6;;;1.532
30-Jul-2004;104.390;2.752;-13.600;-15.300;;;100.670;3.421;-9.900;-10.600;;;104.060;4.238;-8.700;-8.300;;;100.140;2.622;-13.600;-14.400;;98.800;3.460;-10.400;-11.600;;99.840;4.214;-8.800;-10.200;;105.370;1.242;;;;;104.93;2.109;-14.8;-15.4;;;111.74;2.808;-15.3;-15.2;;;1.539
06-Aug-2004;104.710;2.577;-14.000;-14.600;;;101.450;3.240;-10.900;-11.400;;;105.240;4.095;-8.100;-8.300;;;100.400;2.448;-13.400;-13.100;;99.460;3.273;-12.100;-12.500;;100.770;4.074;-10.000;-10.400;;105.680;1.013;-8.7;-8.7;;;105.96;1.878;-11.1;-13.1;;;113.46;2.671;-12.9;-13.1;;;1.535
13-Aug-2004;104.720;2.564;-13.000;-14.400;;;101.520;3.223;-9.700;-10.300;;;105.440;4.071;-8.900;-8.400;;;100.530;2.417;-13.700;-14.700;;99.888;3.242;-10.800;-11.800;;101.454;4.044;-7.600;-8.600;;105.720;0.974;-7.6;-10.1;;;106.04;1.832;-14.8;-16.5;;;113.48;2.607;-17.8;-18.1;;;1.531
20-Aug-2004;104.670;2.573;-12.000;-13.700;;;101.520;3.229;-10.100;-10.700;;;105.310;4.089;-8.300;-8.200;;;100.530;2.425;-14.100;-14.600;;99.910;3.256;-11.800;-12.800;;101.440;4.058;-10.300;-10.700;;105.560;1.018;-5.3;-7;;;105.87;1.858;-11.1;-12.9;;;113.16;2.628;-13.8;-13.9;;;1.542
27-Aug-2004;104.600;2.588;-12.600;-13.500;;;101.470;3.244;-10.300;-11.100;;;105.260;4.095;-7.200;-7.700;;;100.540;2.444;-10.100;-12.200;;99.920;3.268;-10.600;-11.700;;101.490;4.064;-9.600;-10.300;;105.400;1.080;-9.4;-10.4;;;105.68;1.903;-13.3;-13.8;;;112.8;2.682;-14.1;-12.9;;;1.541
03-Sep-2004;104.280;2.710;-10.200;-11.300;;;101.060;3.344;-8.900;-9.300;;;104.690;4.167;-8.500;-8.200;;;100.450;2.592;-12.800;-13.900;;100.504;3.469;-11.700;-12.100;;101.340;4.141;-10.200;-10.500;;105.190;1.169;-8.2;-10;;;105.54;1.93;-12;-14.3;;;112.48;2.695;-13.9;-14.6;;;1.532
10-Sep-2004;104.370;2.650;-11.900;-12.400;;;101.370;3.249;-9.700;-10.100;;;105.420;4.077;-8.000;-7.700;;;100.270;2.565;-9.600;-10.300;;100.430;3.391;-10.600;-11.300;;101.370;4.063;-9.200;-9.600;;105.130;1.166;-8.5;-10.9;;;105.71;1.885;-11.8;-13.6;;;113.3;2.623;-13.4;-13.6;;;1.542
17-Sep-2004;104.340;2.651;-11.100;-12.300;;;101.460;3.243;-9.200;-9.400;;;105.660;4.043;-7.800;-7.500;;;100.300;2.551;-10.800;-12.000;;100.560;3.362;-10.800;-12.000;;101.660;4.018;-8.700;-10.000;;105.050;1.145;-4.6;-7.4;;;105.76;1.887;-9.9;-10.2;;;113.34;2.616;-9.9;-10;;;1.547
24-Sep-2004;104.360;2.638;-10.400;-11.400;;;101.640;3.182;-9.700;-10.100;;;106.120;3.978;-5.800;-6.600;;;99.910;2.594;-13.000;-13.600;;101.000;3.309;-11.300;-11.500;;102.420;3.962;-6.800;-8.300;;105.060;1.137;-3.8;-6.4;;;105.69;1.9;-9.8;-10.8;;;113.21;2.633;-10.6;-10.7;;;1.547
01-Oct-2004;104.350;2.615;-9.800;-11.500;;;101.540;3.208;-9.400;-8.600;;;105.660;4.043;-7.300;-7.200;;;99.900;2.573;-11.900;-13.400;;100.860;3.339;-10.500;-11.000;;102.040;4.022;-8.600;-9.300;;104.990;1.134;-8.8;-10.7;;;105.55;1.886;-7.6;-7.9;;;113.32;2.608;-7.4;-7.4;;;1.551
08-Oct-2004;104.460;2.552;-11.500;-10.200;;;101.860;3.117;-10.300;-9.900;;;106.270;3.964;-7.500;-7.400;;;99.830;2.499;-14.700;-13.400;;100.720;3.207;-14.200;-15.100;;101.820;3.923;-10.900;-11.500;;105.000;0.910;-6.7;-8.2;;;105.66;1.845;-8.6;-10.4;;;113.8;2.591;-9.9;-10;;;1.552
15-Oct-2004;104.580;2.498;-9.500;-10.400;;;102.160;3.075;-9.400;-9.500;;;106.790;3.931;-6.400;-7.500;;;100.110;2.445;-12.000;-12.500;;101.430;3.166;-15.000;-15.200;;102.920;3.893;-9.600;-11.200;;105.060;1.010;-4.8;-5.9;;;106.2;1.742;-6.6;-6.8;;;114.34;2.496;-8.3;-6.4;;;1.538
22-Oct-2004;104.580;2.463;-9.200;-12.300;;;102.270;3.028;-6.700;-8.900;;;107.000;3.876;-7.100;-7.900;;;100.170;2.412;-11.700;-13.900;;101.550;3.116;-12.600;-14.800;;103.040;3.838;-10.200;-11.800;;105.060;0.966;-2.4;-2.4;;;106.41;1.677;-7.3;-7.8;;;114.29;2.486;-7.9;-6.6;;;1.535
29-Oct-2004;104.490;2.444;-11.500;-13.300;;;102.180;3.024;-8.800;-10.400;;;106.860;3.872;-8.300;-7.900;;;100.077;2.416;-11.900;-13.000;;101.490;3.117;-13.700;-14.900;;103.070;3.854;-9.400;-9.600;;104.980;0.974;-4.4;-5.4;;;106.33;1.695;-7.4;-9.2;;;114.37;2.472;-11.1;-10.9;;;1.528
05-Nov-2004;104.350;2.552;-8.400;-9.000;;;102.080;3.086;-7.300;-6.900;;;106.700;3.916;-6.800;-5.800;;;100.152;2.486;-12.200;-12.600;;101.636;3.217;-8.400;-8.200;;103.160;3.909;-6.800;-6.500;;104.900;0.989;-6.4;-6.9;;;106.34;1.679;-10.9;-11.3;;;114.47;2.464;-11.2;-9.5;;;1.526
12-Nov-2004;104.530;2.374;-12.800;-13.100;;;102.550;2.924;-8.000;-8.900;;;107.620;3.770;-6.200;-6.700;;;100.190;2.364;-11.400;-11.400;;101.800;3.061;-8.100;-9.000;;103.395;3.769;-5.600;-6.800;;104.700;1.298;-6;-7.9;;;106.5;1.633;-6.9;-7.1;;;115.31;2.366;-10;-8.1;;;1.520
19-Nov-2004;104.370;2.457;-13.000;-12.600;;;102.420;2.973;-9.900;-10.000;;;107.670;3.780;-8.500;-8.100;;;100.080;2.447;-11.500;-11.000;;101.650;3.102;-10.200;-10.600;;103.493;3.779;-8.000;-8.200;;;1.361;;;;;106.07;1.709;-8.6;-8.9;;;114.69;2.433;-8.8;-9.2;;;1.513
26-Nov-2004;104.520;2.366;-9.900;-10.600;;;102.750;2.874;-9.400;-9.700;;;108.220;3.710;-7.600;-6.900;;;100.310;2.315;-13.000;-13.200;;102.130;3.011;-9.000;-10.400;;99.780;3.790;-6.800;-7.200;;104.510;1.118;-0.3;-3.4;;;106.55;1.607;-8.3;-8.7;;;115.83;2.301;-10;-8.9;;;1.514
03-Dec-2004;104.460;2.353;-8.900;-8.900;;;102.620;2.841;-10.100;-9.500;;;108.280;3.687;-8.100;-6.300;;;100.150;2.301;-12.100;-11.800;;101.770;2.983;-9.300;-8.300;;99.388;3.742;-6.600;-6.500;;104.520;1.115;-3.3;-7.7;;;106.64;1.585;-11.9;-12.3;;;115.86;2.294;-13.5;-12;;;1.521
10-Dec-2004;104.530;2.324;-9.700;-10.500;;;103.210;2.769;-9.600;-9.600;;;106.370;3.631;-5.100;-4.700;;;99.890;2.317;-12.800;-13.400;;102.704;2.890;-9.500;-10.100;;101.118;3.609;-6.600;-7.300;;104.500;1.030;-4.7;-6.3;;;106.87;1.516;-12.9;-14.9;;;116.74;2.192;-16.5;-16.8;;;1.535
17-Dec-2004;104.350;2.401;-10.300;-10.800;;;102.890;2.853;-9.800;-9.900;;;106.350;3.643;-4.800;-4.000;;;99.800;2.417;-11.200;-11.600;;102.530;2.974;-9.100;-8.900;;101.499;3.614;-7.100;-7.200;;104.450;1.018;-5.2;-7.8;;;106.72;1.557;-18.2;-18.7;;;116.12;2.258;-21.1;-20.1;;;1.539
24-Dec-2004;104.220;2.421;-7.200;-9.200;;;102.890;2.837;-9.000;-9.800;;;106.430;3.626;-4.100;-4.200;;;99.680;2.418;-8.400;-10.300;;102.380;2.946;-9.100;-9.700;;101.220;3.602;-6.000;-6.800;;104.500;0.937;-12.9;-15.2;;;106.69;1.55;-22.1;-24.3;;;116.24;2.242;-25.7;-25.2;;;1.546
31-Dec-2004;104.120;2.452;-10.900;-12.300;;;102.530;2.906;-9.900;-11.700;;;105.650;3.705;-4.100;-4.000;;;99.680;2.478;-12.700;-13.100;;102.030;3.028;-9.400;-10.500;;100.560;3.675;-6.500;-7.300;;104.420;0.954;-12.9;-15.4;;;106.52;1.612;-21.9;-21.8;;;115.64;2.307;-18.6;-19.2;;;1.547
07-Jan-2005;104.160;2.428;-9.500;-10.300;;;102.790;2.864;-8.700;-9.200;;;106.270;3.639;-4.700;-3.500;;;99.770;2.453;-9.700;-10.900;;102.250;2.975;-8.100;-8.200;;101.100;3.605;-7.400;-7.200;;104.500;0.831;-21;-22.8;;;106.87;1.501;-24.3;-25.4;;;116.76;2.176;-23.5;-22.9;;;1.547
14-Jan-2005;104.210;2.370;-10.200;-11.400;;;102.980;2.796;-10.400;-10.900;;;106.790;3.575;-5.800;-4.900;;;99.780;2.368;-5.800;-6.600;;102.555;2.923;-7.500;-8.600;;101.510;3.558;-6.900;-6.900;;107.790;1.175;-18;-19.6;;;109.28;1.73;-22.4;-23.5;;;113.56;2.269;-22.1;-24;;;1.547
21-Jan-2005;104.150;2.344;-14.100;-14.900;;;102.900;2.811;-9.900;-10.500;;;106.670;3.579;-4.800;-5.200;;;99.760;2.385;-12.800;-13.200;;102.374;2.923;-9.000;-9.800;;101.481;3.561;-6.000;-7.300;;107.770;1.158;-15.5;-18.7;;;109.26;1.729;-20.6;-22.5;;;113.49;2.274;-21.1;-23.9;;;1.546
28-Jan-2005;104.120;2.358;-11.600;-12.000;;;102.940;2.800;-10.500;-10.700;;;106.860;3.556;-5.200;-5.000;;;99.671;2.375;-12.800;-12.700;;102.230;2.912;-9.500;-9.700;;101.270;3.540;-6.200;-6.900;;107.740;1.148;-17.4;-19.7;;;109.38;1.702;-22.4;-24.5;;;113.78;2.243;-22.8;-26.2;;;1.547
04-Feb-2005;104.070;2.359;-10.700;-13.100;;;102.940;2.804;-9.400;-10.600;;;107.320;3.509;-5.400;-3.900;;;99.677;2.399;-9.200;-11.700;;102.305;2.914;-9.100;-9.300;;101.550;3.496;-6.100;-5.400;;107.840;1.081;-15.8;-18.5;;;109.82;1.617;-22.4;-24.3;;;114.86;2.132;-23.3;-27;;;1.558
11-Feb-2005;104.070;2.364;-9.600;-10.000;;;103.070;2.774;-9.800;-10.000;;;107.620;3.476;-5.500;-5.000;;;99.778;2.378;-11.000;-11.400;;102.732;2.875;-9.400;-9.300;;102.606;3.464;-6.100;-6.400;;107.810;1.067;-17.9;-19.3;;;110.05;1.569;-23.2;-23.7;;;115.9;2.026;-24.4;-26.6;;;1.557
18-Feb-2005;103.870;2.462;-8.500;-9.600;;;102.480;2.960;-8.000;-7.300;;;106.000;3.693;-5.300;-3.700;;;99.659;2.488;-9.500;-10.400;;102.220;3.069;-7.800;-7.400;;101.390;3.676;-6.400;-5.700;;107.380;1.220;-11.7;-14.5;;;108.95;1.763;-20.4;-21.7;;;113.29;2.286;-22.2;-24.1;;;1.546
25-Feb-2005;103.800;2.448;-9.600;-11.100;;;102.330;2.954;-9.300;-9.900;;;105.430;3.720;-4.400;-4.900;;;99.582;2.484;-9.500;-10.900;;101.770;3.069;-9.000;-9.500;;100.150;3.711;-4.800;-6.200;;107.260;1.238;-13.9;-15.9;;;108.74;1.795;-23.7;-24.9;;;112.5;2.364;-23.4;-25.4;;;1.539
04-Mar-2005;103.870;2.386;-11.400;-11.500;;;102.570;2.872;-11.600;-12.000;;;105.580;3.706;-4.100;-4.600;;;99.618;2.416;-11.800;-11.700;;101.730;3.005;-10.300;-10.100;;99.840;3.698;-4.300;-5.700;;107.390;1.156;-14.1;-15.4;;;108.93;1.754;-22.9;-24;;;113.1;2.3;-25.4;-27.5;;;1.547
11-Mar-2005;103.820;2.371;-11.400;-12.900;;;102.480;2.909;-9.000;-11.400;;;105.000;3.779;-4.700;-5.700;;;99.720;2.412;-10.100;-11.500;;101.860;3.048;-7.500;-10.200;;99.810;3.770;-4.900;-6.900;;107.250;1.189;-14.8;-17.8;;;108.73;1.786;-23.2;-25.2;;;112.28;2.383;-24.2;-25.7;;;1.548
18-Mar-2005;103.700;2.412;-12.300;-14.100;;;102.390;2.928;-10.100;-11.500;;;105.450;3.714;-4.900;-5.600;;;99.630;2.485;-8.300;-10.200;;101.910;3.058;-8.300;-9.600;;100.490;3.698;-5.900;-7.500;;107.220;1.175;-16;-17.9;;;108.69;1.788;-23.7;-25.3;;;112.32;2.376;-22.2;-25.6;;;1.550
25-Mar-2005;103.540;2.463;-12.800;-14.700;;;102.210;2.954;-12.500;-13.300;;;105.370;3.728;-5.300;-5.500;;;99.860;2.526;-12.400;-12.100;;101.660;3.099;-9.200;-8.500;;100.329;3.712;-6.200;-7.200;;107.000;1.239;-13.4;-16.4;;;108.43;1.829;-23.6;-25.6;;;111.95;2.412;-21.3;-24.4;;;1.554
01-Apr-2005;103.720;2.388;-9.700;-10.700;;;102.760;2.836;-10.200;-11.700;;;106.340;3.633;-4.700;-5.300;;;100.170;2.467;-11.800;-12.600;;102.110;2.960;-8.700;-9.500;;100.950;3.616;-5.800;-7.100;;107.119;1.168;-12.2;-15.8;;;108.952;1.728;-22.3;-24.4;;;113.226;2.279;-25;-25.8;;;1.552
08-Apr-2005;103.730;2.321;-10.500;-12.100;;;102.900;2.766;-11.300;-12.300;;;106.420;3.583;-3.000;-3.400;;;100.200;2.392;-11.200;-12.800;;101.300;2.970;-9.100;-9.600;;101.520;3.566;-4.100;-5.400;;107.143;1.130;-13.1;-15.4;;;109.179;1.68;-25.3;-27.1;;;113.401;2.258;-27.9;-27.7;;;1.549
15-Apr-2005;103.790;2.265;-9.800;-11.000;;;103.180;2.696;-10.800;-11.600;;;107.190;3.507;-6.100;-5.700;;;100.320;2.337;-10.500;-11.900;;101.410;2.892;-10.100;-10.700;;101.755;3.481;-8.000;-8.500;;107.128;1.108;-8.2;-10.6;;;109.771;1.563;-21.4;-23.3;;;114.57;2.136;-23.5;-24.1;;;1.550
22-Apr-2005;103.790;2.209;-13.000;-13.400;;;103.310;2.658;-10.900;-12.400;;;107.400;3.488;-5.400;-5.000;;;100.370;2.297;-11.300;-12.500;;101.650;2.856;-9.800;-10.700;;102.060;3.466;-7.000;-7.500;;107.279;1.010;-10.2;-5.6;;;109.92;1.528;-21.5;-19.7;;;114.869;2.103;-23.5;-24.3;;;1.543
29-Apr-2005;103.830;2.177;-11.800;-11.600;;;103.540;2.598;-12.200;-12.400;;;107.960;3.426;-7.000;-6.900;;;100.490;2.241;-12.500;-12.900;;102.080;2.789;-12.200;-11.800;;102.910;3.398;-9.100;-9.900;;107.183;1.024;-9.8;-12.1;;;109.986;1.509;-23.2;-25.1;;;115.003;2.087;-24.4;-25.3;;;1.538
06-May-2005;103.790;2.171;-14.300;-12.900;;;103.440;2.635;-11.800;-12.600;;;107.620;3.471;-6.600;-7.200;;;100.540;2.260;-14.200;-12.600;;102.210;2.833;-10.900;-11.400;;102.970;3.441;-8.900;-10.300;;107.305;0.937;-19;-21.6;;;109.925;1.514;-25;-27.1;;;114.69;2.116;-25.8;-26.8;;;1.546
13-May-2005;103.760;2.152;-13.600;-12.600;;;103.650;2.555;-12.000;-12.700;;;108.700;3.342;-6.200;-6.300;;;100.530;2.241;-11.900;-11.200;;102.220;2.740;-11.100;-11.700;;103.290;3.312;-8.600;-9.400;;107.137;0.980;-14.7;-15.2;;;110.236;1.448;-27.9;-30;;;115.52;2.029;-29.2;-30.9;;;1.546
20-May-2005;103.660;2.174;-14.500;-14.000;;;103.470;2.592;-8.500;-9.100;;;108.400;3.365;-6.900;-6.100;;;100.460;2.238;-13.200;-12.800;;102.240;2.773;-10.600;-11.200;;99.140;3.373;-9.500;-10.100;;107.073;0.983;-14.4;-15.5;;;110.216;1.446;-28.2;-30.6;;;115.528;2.025;-29;-30.3;;;1.549
27-May-2005;103.720;2.091;-14.300;-13.500;;;103.750;2.505;-10.400;-10.100;;;108.750;3.321;-7.200;-6.700;;;100.610;2.150;-12.700;-12.200;;102.510;2.684;-11.500;-12.700;;99.410;3.325;-10.800;-11.500;;107.056;0.964;-12.3;-14.7;;;110.314;1.421;-26.7;-29.2;;;115.817;1.994;-27;-28.3;;;1.548
03-Jun-2005;103.770;2.056;-13.800;-12.800;;;104.150;2.426;-10.200;-10.700;;;109.910;3.215;-8.600;-8.100;;;100.760;2.117;-12.000;-11.300;;102.960;2.600;-12.200;-13.000;;100.230;3.232;-10.400;-11.200;;107.113;0.905;-12.9;-15.4;;;110.515;1.376;-28;-30.4;;;115.993;1.973;-29.4;-29.1;;;1.532
10-Jun-2005;103.750;2.013;-14.000;-13.200;;;104.260;2.350;-11.600;-11.500;;;110.350;3.124;-6.000;-5.300;;;100.820;2.073;-11.900;-10.900;;103.400;2.519;-10.900;-11.100;;101.080;3.134;-9.900;-9.900;;107.138;0.860;-13;-15.3;;;110.639;1.345;-25.4;-27.6;;;116.716;1.897;-26.8;-28.1;;;1.537
17-Jun-2005;103.630;2.063;-13.300;-13.600;;;102.490;2.717;-9.600;-10.200;;;109.050;3.277;-5.900;-5.300;;;100.650;2.180;-10.700;-12.900;;102.590;2.655;-10.700;-11.900;;99.580;3.284;-8.900;-9.800;;107.064;0.862;-15.3;-14.9;;;110.093;1.442;-21;-22.8;;;115.372;2.031;-21.3;-22.1;;;1.545
24-Jun-2005;103.720;1.950;-14.400;-13.500;;;103.230;2.552;-9.000;-9.900;;;110.340;3.120;-6.300;-5.200;;;100.010;2.023;-13.700;-13.700;;103.280;2.496;-11.100;-11.100;;100.800;3.130;-9.200;-9.000;;107.086;0.817;-14;-14.7;;;110.085;1.437;-22.3;-22.7;;;115.376;2.027;-23.9;-24.5;;;1.541
01-Jul-2005;103.630;2.010;-12.100;-11.500;;;103.140;2.573;-8.900;-9.300;;;110.210;3.141;-5.200;-4.500;;;100.000;2.063;-13.600;-13.100;;103.356;2.526;-9.200;-9.600;;100.970;3.155;-7.600;-8.300;;106.936;0.856;-9.2;-10.2;;;110.104;1.426;-21.5;-23.3;;;116.219;1.938;-30.2;-31.6;;;1.551
08-Jul-2005;103.490;2.055;-13.300;-14.000;;;102.940;2.632;-8.600;-9.100;;;110.000;3.173;-6.100;-5.500;;;99.806;2.144;-12.300;-12.900;;103.067;2.570;-10.300;-11.000;;100.560;3.184;-8.500;-9.300;;106.769;0.905;-9.3;-11.1;;;109.8;1.478;-18.1;-19.9;;;116.302;1.927;-32.6;-32.9;;;1.554
15-Jul-2005;103.360;2.116;-11.600;-12.500;;;102.430;2.724;-8.200;-8.600;;;109.090;3.270;-6.400;-6.500;;;99.612;2.227;-11.700;-12.600;;102.549;2.659;-9.900;-10.400;;99.590;3.288;-8.000;-9.000;;106.536;0.989;-8.6;-10.5;;;109.537;1.522;-19.6;-22.2;;;115.685;1.987;-28;-30.6;;;1.559
22-Jul-2005;103.340;2.085;-13.300;-13.600;;;102.650;2.671;-9.500;-9.600;;;109.450;3.227;-6.000;-5.800;;;99.690;2.178;-13.300;-13.200;;102.570;2.612;-11.100;-11.300;;99.790;3.233;-9.200;-10.400;;106.709;0.865;-8.8;-10.9;;;110.03;1.419;-19;-19.4;;;116.532;1.897;-25;-24.8;;;1.564
29-Jul-2005;103.240;2.141;-12.400;-12.500;;;102.510;2.701;-9.600;-10.200;;;109.370;3.236;-5.200;-5.600;;;99.620;2.209;-10.200;-10.300;;102.670;2.654;-8.400;-10.600;;100.250;3.239;-8.500;-10.100;;106.451;0.964;-10.7;-10.6;;;109.675;1.481;-20.2;-20.6;;;115.972;1.951;-24.8;-24.6;;;1.563
05-Aug-2005;103.120;2.183;-13.300;-14.300;;;101.940;2.834;-9.400;-9.600;;;108.370;3.365;-5.700;-5.700;;;99.490;2.327;-12.400;-12.300;;102.190;2.784;-9.100;-10.000;;99.210;3.379;-7.800;-9.200;;106.212;1.059;-8.2;-10.7;;;109.204;1.569;-18.7;-20.9;;;115.34;2.014;-27.7;-27.8;;;1.561
12-Aug-2005;103.110;2.135;-13.600;-13.600;;;102.300;2.729;-8.600;-9.500;;;108.960;3.265;-5.300;-5.600;;;99.570;2.252;-10.100;-11.800;;102.210;2.682;-8.900;-10.300;;99.160;3.284;-6.700;-8.700;;106.116;1.075;-8.2;-9.9;;;109.142;1.574;-17.9;-19.9;;;115.39;2.006;-25;-26.6;;;1.551
19-Aug-2005;103.130;2.086;-13.700;-14.600;;;102.720;2.652;-9.400;-9.300;;;109.780;3.177;-6.500;-5.500;;;99.720;2.187;-13.400;-13.100;;102.880;2.599;-10.900;-10.900;;100.540;3.195;-8.100;-8.500;;106.111;1.043;-9.9;-11;;;109.585;1.479;-19.7;-22;;;116.38;1.901;-26.4;-28.2;;;1.550
26-Aug-2005;103.050;2.138;-11.800;-12.200;;;102.810;2.634;-9.800;-10.700;;;110.220;3.133;-7.000;-6.100;;;99.700;2.221;-10.900;-11.800;;102.980;2.583;-10.700;-12.300;;100.920;3.151;-8.700;-9.000;;106.089;1.017;-11;-11.7;;;109.6;1.467;-21.5;-23.9;;;116.09;1.927;-25.6;-27.5;;;1.547
02-Sep-2005;103.090;2.052;-13.700;-13.600;;;103.320;2.524;-9.700;-9.700;;;110.940;3.040;-4.800;-5.400;;;99.760;2.132;-11.700;-13.100;;103.250;2.475;-10.900;-10.900;;101.520;3.059;-6.600;-8.400;;106.161;0.948;-10.1;-11.8;;;109.97;1.388;-22.7;-24.9;;;116.99;1.832;-28.4;-30.3;;;1.540
09-Sep-2005;103.000;2.078;-13.000;-13.600;;;103.280;2.529;-10.000;-10.200;;;111.030;3.025;-6.500;-6.000;;;99.750;2.166;-10.600;-10.800;;103.210;2.484;-11.200;-11.400;;101.460;3.045;-7.900;-8.700;;105.984;1.009;-9.6;-11.7;;;109.682;1.438;-21.5;-23.8;;;117.044;1.823;-27.5;-29.7;;;1.542
16-Sep-2005;102.880;2.141;-13.100;-13.300;;;102.770;2.634;-10.000;-10.600;;;110.260;3.117;-6.600;-6.200;;;100.010;2.276;-11.800;-11.800;;102.880;2.592;-10.800;-11.300;;101.010;3.135;-8.300;-9.100;;105.892;1.023;-10;-12.1;;;109.394;1.488;-18.7;-21;;;116.585;1.867;-25.4;-27.4;;;1.554
23-Sep-2005;102.840;2.140;-12.800;-12.900;;;103.010;2.595;-9.600;-10.500;;;110.930;3.046;-6.900;-6.300;;;100.100;2.265;-11.300;-10.700;;99.770;2.613;-10.400;-10.300;;101.990;3.061;-8.700;-9.300;;105.885;0.989;-9.3;-12.5;;;109.506;1.458;-18.9;-21.2;;;116.804;1.842;-26.3;-27.3;;;1.556
30-Sep-2005;102.690;2.228;-12.300;-14.500;;;102.400;2.717;-10.700;-10.900;;;110.120;3.136;-7.500;-6.800;;;99.780;2.393;-10.500;-12.000;;98.880;2.733;-10.700;-11.200;;100.780;3.152;-8.900;-9.200;;105.585;1.123;-9.1;-12;;;108.997;1.555;-20.2;-21.2;;;116.207;1.9;-25.5;-27.5;;;1.556
07-Oct-2005;102.580;2.278;-11.900;-14.100;;;102.170;2.751;-11.100;-11.300;;;109.840;3.146;-7.400;-7.100;;;99.640;2.448;-10.900;-12.600;;98.690;2.773;-10.300;-10.300;;100.440;3.167;-8.400;-8.900;;105.440;1.170;-8.7;-12.4;;;108.798;1.588;-18.2;-20.6;;;115.889;1.931;-25;-25.9;;;1.549
14-Oct-2005;102.530;2.325;-10.400;-12.300;;;101.860;2.865;-10.100;-10.800;;;109.030;3.285;-6.900;-7.300;;;99.636;2.499;-12.700;-13.200;;98.570;2.882;-10.400;-11.000;;99.660;3.309;-7.600;-9.100;;105.320;1.204;-6.7;-10;;;108.624;1.617;-17.1;-19.5;;;115.901;1.926;-25.3;-27.6;;;1.552
21-Oct-2005;102.460;2.317;-11.700;-12.400;;;101.990;2.803;-11.200;-11.300;;;109.370;3.205;-7.600;-7.600;;;99.620;2.484;-11.600;-12.300;;98.300;2.817;-11.500;-11.700;;99.670;3.230;-7.900;-8.900;;105.158;1.263;-6.6;-11.1;;;108.52;1.632;-17.6;-19.1;;;115.774;1.936;-22.9;-23.9;;;1.544
28-Oct-2005;102.310;2.449;-12.700;-13.700;;;101.260;2.986;-10.800;-11.500;;;108.100;3.382;-8.800;-8.800;;;99.400;2.626;-12.900;-14.700;;97.920;3.010;-10.500;-11.100;;98.670;3.411;-8.700;-9.700;;104.916;1.378;-6;-9.9;;;107.72;1.793;-21.1;-22;;;114.266;2.094;-25.8;-28.2;;;1.545
04-Nov-2005;102.190;2.518;-13.200;-13.400;;;100.760;3.093;-11.000;-11.600;;;107.230;3.471;-9.100;-8.600;;;99.240;2.591;-24.400;-25.300;;97.340;3.120;-11.200;-10.900;;98.290;3.503;-8.600;-8.800;;104.523;1.584;-5;-11.1;;;106.657;2.013;-19.9;-21;;;112.746;2.255;-27.6;-28.7;;;1.544
11-Nov-2005;102.100;2.554;-13.300;-13.600;;;100.630;3.104;-11.400;-12.500;;;107.030;3.497;-7.900;-8.100;;;99.150;2.725;-15.100;-15.500;;97.100;3.141;-9.900;-10.700;;97.810;3.516;-8.900;-9.600;;104.496;1.567;-3.9;-6.9;;;107.03;1.928;-24.9;-25.9;;;112.764;2.251;-26.4;-30.3;;;1.537
18-Nov-2005;101.970;2.646;-13.700;-14.800;;;100.430;3.138;-11.900;-15.500;;;96.430;3.562;-8.800;-10.300;;;99.200;2.759;-16.800;-21.600;;97.380;3.172;-10.900;-13.800;;98.520;3.522;-8.700;-10.800;;104.383;1.603;-2.7;-6.8;;;106.823;1.966;-20.2;-23.5;;;112.938;2.229;-27.1;-29.6;;;1.547
